STITCH ID	Smiles	MolecularWeight	XLogP	HydrogenBondDonorCount	HydrogenBondAcceptorCount	PolarSurfaceArea	FormalCharge	NumRings	RotatableBondCount	Refractivity	Ro5	Ghose	Veber	wQED
CIDs24785538	C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)n[nH]2)c2cccn2n1	461.4947632	3.8161	3.0	8.0	116.13	0.0	5.0	7.0	128.2161	1.0	1.0	1.0	0.313419711295627
CIDs00068791	N=C1NC(=O)N2CC12	111.102	-0.2625	2.0	4.0	55.96	0.0	0.0	0.0	34.8214	1.0	0.0	1.0	0.422618302812265
CIDs49843471	O=C(O)Cn1c2c(c3cc(F)ccc31)CN(C(=O)c1cccc3ccccc13)CC2	402.4176632	4.1546	1.0	5.0	62.54	0.0	9.0	4.0	116.3943	1.0	1.0	1.0	0.479102321854305
CIDs00004671	CCCCCCCCCCCCCCCC(=O)NCCO	299.49188	4.9671	2.0	3.0	49.33	0.0	0.0	17.0	92.8035	1.0	1.0	0.0	0.372880881060534
CIDs00001254	CC1CCC(C(C)C)C(O)C1	156.2652	2.4395	1.0	1.0	20.23	0.0	0.0	1.0	49.2318	1.0	0.0	1.0	0.617943386805505
CIDs00003475	Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1	323.41054	3.4303	2.0	6.0	86.89	0.0	1.0	5.0	86.9264	1.0	1.0	1.0	0.863005617024459
CIDs00055645	CCCN1CC(NS(=O)(=O)N(CC)CC)CC2Cc3c(O)cccc3CC21	395.55932	3.5457	2.0	6.0	81.26	0.0	1.0	7.0	113.3257	1.0	1.0	1.0	0.734822812255694
CIDs05280352	C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)NC1=O	584.66214	5.1888	6.0	8.0	164.38	0.0	2.0	12.0	172.8074	0.0	0.0	0.0	0.198438064120878
CIDs00001989	CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1	324.3953	4.0724	2.0	6.0	100.72	0.0	1.0	6.0	82.6509	1.0	1.0	1.0	0.764831040832735
CIDs11404337	COC1=CC(c2cc3ccccc3[nH]2)=N/C1=C\c1[nH]c(C)cc1C	317.38436	3.9225	2.0	2.0	53.17	0.0	4.0	3.0	101.8954	1.0	1.0	1.0	0.6014994109705
CIDs00005819	N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O	776.87002	5.2576	3.0	5.0	92.78	0.0	2.0	5.0	124.9082	0.0	0.0	1.0	0.361178157786428
CIDs00002140	CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I	613.91357	3.2614	3.0	6.0	95.5	0.0	1.0	5.0	100.1777	0.0	0.0	1.0	0.441738061809844
CIDs00657308	CC(C)[N+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2	332.4571	2.8129	1.0	3.0	46.53	1.0	1.0	6.0	99.9858	1.0	1.0	1.0	0.643548103719897
CIDs00003559	O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1	375.8642232	4.3635	1.0	3.0	40.54	0.0	2.0	6.0	105.4823	1.0	1.0	1.0	0.762299828317893
CIDs00447268	O=c1[nH]cnc2c(CN3C[C@H](O)[C@@H](CO)C3)c[nH]c12	264.28044	-1.0259	4.0	5.0	105.24	0.0	3.0	3.0	72.736	1.0	0.0	1.0	0.484144084766038
CIDs00110634	CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12	488.60298	3.027	1.0	9.0	121.28	0.0	4.0	8.0	138.5257	1.0	0.0	1.0	0.398708494467094
CIDs00003152	COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2	379.49196	4.299	0.0	4.0	38.77	0.0	2.0	6.0	115.3055	1.0	1.0	1.0	0.750151892291919
CIDs00000187	CC(=O)OCC[N+](C)(C)C	146.20744	0.2557	0.0	2.0	26.3	1.0	0.0	4.0	39.4224	1.0	0.0	1.0	0.41974060294447
CIDs00158796	COc1cccc([C@@H](C)NCCCc2ccccc2Cl)c1	303.82638	5.0229	1.0	2.0	21.26	0.0	2.0	7.0	89.4267	0.0	1.0	1.0	0.724908641199933
CIDs05001396	CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O	308.32794	3.6096	1.0	4.0	67.51	0.0	4.0	4.0	88.581	1.0	1.0	1.0	0.584787247634677
CIDs00002973	CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN	560.68402	2.4042	6.0	14.0	205.84	0.0	0.0	28.0	142.4763	0.0	0.0	0.0	0.0461598543188053
CIDs00004673	NCCC(O)(P(=O)(O)O)P(=O)(O)O	235.069462	-0.963	6.0	8.0	180.93	0.0	0.0	4.0	42.4164	0.0	0.0	0.0	0.33632912468394
CIDs46191454	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	361.48174	2.2622	2.0	6.0	81.33	0.0	1.0	6.0	109.9934	1.0	1.0	1.0	0.808870487713287
CIDs00004173	Cc1ncc([N+](=O)[O-])n1CCO	171.15396	0.6152	1.0	3.0	83.87	0.0	1.0	3.0	43.2458	1.0	0.0	1.0	0.533856116120319
CIDs09953064	OC1CCC(Nc2nc(-c3ccccc3)nc3[nH]ccc23)CC1	308.3776	3.4133	3.0	4.0	73.83	0.0	4.0	3.0	91.7132	1.0	1.0	1.0	0.542034065584027
CIDs00004740	CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O	278.30702	0.193	0.0	7.0	78.89	0.0	3.0	5.0	76.274	1.0	1.0	1.0	0.616422541552866
CIDs00004497	COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1	418.44034	3.8228	1.0	6.0	119.68	0.0	1.0	10.0	114.8377	1.0	1.0	1.0	0.266892769472646
CIDs00004616	O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O	286.71304	2.0215	2.0	4.0	61.69	0.0	2.0	1.0	84.2115	1.0	1.0	1.0	0.841887460916416
CIDs00638792	CC(C)C[C@H](NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O	1182.2901	1.1074	17.0	28.0	472.13	0.0	5.0	41.0	311.1487	0.0	0.0	0.0	0.0147999493483394
CIDs00006010	C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C	302.451	4.2693	1.0	2.0	37.3	0.0	0.0	0.0	90.2038	1.0	1.0	1.0	0.725330055515082
CIDs00072304	O=c1c(-c2ccccc2)coc2ccccc12	222.2387	3.46	0.0	2.0	30.21	0.0	4.0	1.0	67.92	1.0	0.0	1.0	0.493380923757777
CIDs00065028	CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1	312.40452	2.3766	2.0	6.0	90.65	0.0	0.0	9.0	84.5171	1.0	1.0	1.0	0.63522695315429
CIDs00068873	C[C@]12CC[C@H]3[C@H]([C@@H]1[C@@H]1C[C@@H]1[C@@]21CCC(=O)O1)[C@H]1C[C@H]1C1=CC(=O)CC[C@@]13C	366.4932	4.2642	0.0	3.0	43.37	0.0	0.0	0.0	102.706	1.0	1.0	1.0	0.475070002743739
CIDs00054454	CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21	418.56622	4.5856	1.0	5.0	72.83	0.0	0.0	7.0	118.4708	1.0	1.0	1.0	0.612542149981447
CIDs09853053	O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1	693.7203992	9.1018	2.0	5.0	61.44	0.0	4.0	14.0	183.3009	0.0	0.0	0.0	0.129158509811151
CIDs16718576	CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2	460.57458	3.0326	2.0	8.0	91.21	0.0	3.0	5.0	140.6299	1.0	1.0	1.0	0.600506424278914
CIDs00121888	CCOC(=O)COc1ccc2c(c1)C[C@@H](NC[C@H](O)c1cccc(Cl)c1)CC2	403.89914	3.8533	2.0	5.0	67.79	0.0	2.0	9.0	109.1465	1.0	1.0	1.0	0.622236059764636
CIDs00004030	COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1	295.29272	3.0452	2.0	5.0	84.08	0.0	4.0	5.0	81.7549	1.0	1.0	1.0	0.552768633680485
CIDs00007014	C1CCN2C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]2C1	234.38034	2.2209	0.0	2.0	6.48	0.0	0.0	0.0	79.385	1.0	0.0	1.0	0.633961774199273
CIDs00447715	CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCC(=O)O)[C@@H]2[C@@H]1O	420.62516	5.114	3.0	4.0	77.76	0.0	0.0	5.0	122.2154	0.0	1.0	1.0	0.577166528489353
CIDs01794426	O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O	354.30872	-0.645900000000001	6.0	9.0	164.75	0.0	1.0	5.0	83.5012	0.0	0.0	0.0	0.228918927924813
CIDs00041781	Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1	348.42	4.4655	3.0	6.0	108.57	0.0	2.0	7.0	92.4541	1.0	1.0	1.0	0.681170904948552
CIDs11534420	C=CCNc1c(O)cc2c(O)c1C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)N2	587.7043	5.0675	6.0	11.0	172.6	0.0	1.0	7.0	166.6576	0.0	0.0	0.0	0.142866021713656
CIDs00068601	Cc1cccc(C(C)c2c[nH]cn2)c1C	200.27954	3.1783	1.0	1.0	28.68	0.0	2.0	2.0	62.7797	1.0	0.0	1.0	0.792065309717329
CIDs44158492	CCN(Cc1cc(C(F)(F)F)ccc1-c1cc(CC(=O)O)ccc1OC)C(=O)NCc1ccccc1	500.5094896	6.1307	2.0	6.0	78.87	0.0	3.0	12.0	129.8845	0.0	0.0	0.0	0.311518049785798
CIDs00003284	C#CC1(OC(N)=O)CCCCC1	167.20502	2.1181	1.0	3.0	52.32	0.0	0.0	2.0	45.8444	1.0	0.0	1.0	0.64068103324492
CIDs05282338	COc1cc(O)c(C(=O)Nc2nc(C(=O)NCCN(C(C)C)C(C)C)cs2)cc1OC	450.5517	3.4307	3.0	10.0	141.26	0.0	2.0	12.0	120.8764	0.0	0.0	0.0	0.440080188409911
CIDs09831652	Cc1cc(C)c2cccc(OCc3c(Cl)ccc(S(=O)(=O)N4CCC[C@H]4C(=O)NCCCNC(=O)c4ccc(C(=N)N)cc4)c3Cl)c2n1	711.65784	7.71140000000001	4.0	11.0	175.95	0.0	5.0	14.0	190.897	0.0	0.0	0.0	0.050418041465133
CIDs44201334	C#CCOc1ccc2c(c1)c(-c1ccc(C(C)C)cc1)nc(=O)n2Cc1ccc(OC)c(OCC)c1	482.5702	5.6545	0.0	6.0	62.58	0.0	5.0	9.0	143.827	0.0	0.0	1.0	0.252939540802982
CIDs11213558	COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC	470.4536232	3.9172	3.0	9.0	128.75	0.0	3.0	7.0	124.8191	1.0	1.0	1.0	0.470506014943635
CIDs11174599	NC1=N[C@H](O)[C@H]2[C@H]3O[C@]4(O)O[C@@H]([C@@H](O)[C@@]2(N1)[C@@H]4O)[C@]3(O)CO	319.26798	-5.0551	8.0	11.0	190.25	0.0	0.0	1.0	72.2249	0.0	0.0	0.0	0.230611720622725
CIDs05312125	C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F	495.5344896	4.2273	3.0	7.0	97.05	0.0	3.0	14.0	129.8054	1.0	0.0	0.0	0.288155789561287
CIDs24831714	CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1	424.9382	3.1726	3.0	6.0	104.45	0.0	2.0	6.0	111.2524	1.0	1.0	1.0	0.657435069774821
CIDs00003278	C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl	303.13798	3.6057	1.0	4.0	63.6	0.0	1.0	6.0	73.6743	1.0	0.0	1.0	0.643896928021869
CIDs00003957	CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1	382.88322	4.8257	0.0	4.0	42.43	0.0	3.0	3.0	111.663	1.0	1.0	1.0	0.650528755762654
CIDs00001175	Oc1nc(O)c2nc(O)[nH]c2n1	168.11026	-0.5303	4.0	6.0	115.15	0.0	3.0	0.0	37.7527	1.0	0.0	1.0	0.358337973745726
CIDs05311221	CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1CC[C@@H](O)CCc1ccccc1	432.5928	4.1864	3.0	5.0	86.99	0.0	1.0	14.0	124.9234	1.0	1.0	0.0	0.233135613376451
CIDs00002353	COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2	336.36122	3.0963	0.0	4.0	40.8	1.0	15.0	2.0	94.874	1.0	1.0	1.0	0.454960738296129
CIDs00003121	CCCC(CCC)C(=O)O	144.21144	2.2874	1.0	2.0	37.3	0.0	0.0	5.0	42.3418	1.0	0.0	1.0	0.642367709718418
CIDs00006126	C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1	278.41126	4.3175	0.0	0.0	0.0	1.0	3.0	2.0	95.616	1.0	1.0	1.0	0.612503223759229
CIDs00001054	Cc1ncc(CO)c(CO)c1O	169.17784	0.0802	3.0	4.0	73.58	0.0	1.0	2.0	43.4816	1.0	0.0	1.0	0.5858267568742
CIDs00005143	O=C1NS(=O)(=O)c2ccccc21	183.1845	1.5283	1.0	4.0	71.62	0.0	1.0	0.0	44.7192	1.0	0.0	1.0	0.661550182647485
CIDs11256560	CC(C)(C)c1ccc2c(c1)CC[C@H]2NC(=O)Nc1cccc2[nH]ncc12	348.44146	5.1333	3.0	4.0	69.81	0.0	4.0	5.0	105.0131	0.0	1.0	1.0	0.467304319885618
CIDs00002132	Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1	378.10282	4.159	3.0	3.0	58.28	0.0	1.0	3.0	81.9039	1.0	0.0	1.0	0.692859671750233
CIDs11604525	COc1cccc(C(=O)Nc2ccc(OCCN3CCOCC3)c(-c3ccnn3C)c2)c1	436.50352	3.0699	1.0	8.0	77.85	0.0	3.0	9.0	125.9402	1.0	1.0	1.0	0.548475282357663
CIDs00039941	CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1	301.72438	4.3363	1.0	4.0	63.33	0.0	4.0	3.0	80.8068	1.0	1.0	1.0	0.611271606453014
CIDs44201003	CC(C)(CC(=O)N1CCCC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N	324.3937032	1.09638	1.0	6.0	76.44	0.0	1.0	7.0	91.4597	1.0	1.0	1.0	0.809176032249752
CIDs09948102	Clc1ccc(CCCOCCCN2CCCCC2)cc1	295.84744	4.1031	0.0	2.0	12.47	0.0	1.0	8.0	90.27	1.0	1.0	1.0	0.669490729001283
CIDs00071183	C[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21	318.38746	1.0215	1.0	4.0	59.06	1.0	1.0	5.0	89.3428	1.0	1.0	1.0	0.500247219676964
CIDs00198290	CCOC(=O)c1cncn1[C@H](C)c1ccccc1	244.28904	2.6691	0.0	4.0	44.12	0.0	2.0	5.0	68.8695	1.0	0.0	1.0	0.758385978835961
CIDs05281104	C[C@@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@@]21C)C(C)(C)O	416.63646	5.5606	3.0	3.0	60.69	0.0	0.0	5.0	127.4024	0.0	1.0	1.0	0.514206175154104
CIDs05472495	CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)(=O)=O)cc1	372.4099832	5.1124	1.0	4.0	79.82	0.0	2.0	4.0	99.0338	0.0	1.0	1.0	0.808383815740176
CIDs00208951	O=c1[nH]c2cccc(N3CCN(Cc4cccc(-c5ccccc5)c4)CC3)c2o1	385.45832	4.1132	1.0	4.0	52.48	0.0	5.0	4.0	123.0177	1.0	1.0	1.0	0.505786228637786
CIDs00006133	O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1	484.141083	-2.5009	7.0	16.0	293.8	0.0	1.0	8.0	87.0	0.0	0.0	0.0	0.187542328995376
CIDs00445354	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1	286.4516	5.5103	1.0	1.0	20.23	0.0	0.0	5.0	94.6718	0.0	1.0	1.0	0.66059086771181
CIDs00021319	Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12	453.8717832	3.0166	2.0	9.0	138.04	0.0	2.0	5.0	110.702	1.0	1.0	1.0	0.65362852620629
CIDs00004913	CCN(CC)CCNC(=O)c1ccc(N)cc1	235.32534	2.3125	2.0	4.0	58.36	0.0	1.0	7.0	70.7736	1.0	0.0	1.0	0.712002275001732
CIDs00000957	CCCCCCCCO	130.22792	2.3392	1.0	1.0	20.23	0.0	0.0	6.0	41.7318	1.0	0.0	1.0	0.5470440504262
CIDs06450173	CCCCCC/C=C\CCCCCCCCCC(=O)N[C@H]1[C@H](OC[C@H]2O[C@H](OP(=O)(O)O)[C@H](NC(=O)CC(=O)CCCCCCCCCCC)[C@@H](OCCCCCCCCCC)[C@@H]2O)O[C@H](COC)[C@@H](OP(=O)(O)O)[C@@H]1OCC[C@@H](CCCCCCC)OC	1313.656162	14.393	7.0	21.0	313.25	0.0	0.0	61.0	353.7784	0.0	0.0	0.0	0.0128746417417943
CIDs00004909	CCC1(c2ccccc2)C(=O)NCNC1=O	218.25176	1.1955	2.0	4.0	58.2	0.0	1.0	2.0	67.0454	1.0	0.0	1.0	0.732126893694334
CIDs00443878	Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1	325.48764	5.3414	1.0	2.0	23.47	0.0	2.0	7.0	104.236	0.0	1.0	1.0	0.742344960315864
CIDs00054687	CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21	424.52774	2.4404	4.0	7.0	124.29	0.0	0.0	11.0	114.0412	1.0	1.0	0.0	0.375553377149902
CIDs00005870	C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O	270.36608	3.8174	1.0	2.0	37.3	0.0	1.0	0.0	80.065	1.0	1.0	1.0	0.777880124312574
CIDs11442891	CO[C@@H](C(=O)N1Cc2n[nH]c(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1	474.5548	2.6575	2.0	8.0	93.8	0.0	4.0	8.0	143.8839	1.0	1.0	1.0	0.402690555120833
CIDs11513676	C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](C)C(=O)N(CC)[C@@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C	1216.63782	4.538	5.0	23.0	278.8	0.0	0.0	15.0	380.2726	0.0	0.0	0.0	0.140808614014016
CIDs25070031	C[C@@H]1CCCN1CCCOc1ccc(-c2ccc(=O)[nH]n2)cc1	313.39412	2.628	1.0	4.0	58.22	0.0	2.0	6.0	95.1317	1.0	1.0	1.0	0.832998051507162
CIDs00005510	Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1	307.40938	4.9483	0.0	3.0	44.56	0.0	4.0	4.0	96.925	1.0	1.0	1.0	0.501104259790032
CIDs00005959	O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl	325.14526	1.2993	5.0	4.0	130.71	0.0	1.0	7.0	74.1485	0.0	1.0	1.0	0.381818529777925
CIDs00021236	CCCC[C@H](N)C(=O)O	131.17292	1.2888	2.0	3.0	63.32	0.0	0.0	4.0	35.4352	1.0	0.0	1.0	0.603829126810764
CIDs09976892	O=C1CCCN1c1ccc(Oc2ccc3c(c2)CCN(C2CCC2)CC3)nc1	377.47938	3.9567	0.0	5.0	45.67	0.0	2.0	4.0	116.952	1.0	1.0	1.0	0.807125005920407
CIDs09939609	CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c2c1CCC2	666.7711328	7.21980000000001	0.0	7.0	83.74	0.0	4.0	15.0	177.923	0.0	0.0	0.0	0.0979040848295735
CIDs00002368	C/N=C(\NC)NCc1ccccc1	177.2462	1.7632	2.0	3.0	36.42	0.0	1.0	4.0	55.1174	1.0	0.0	1.0	0.543241826168422
CIDs00004167	CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1	309.46832	4.9529	0.0	2.0	28.54	0.0	2.0	2.0	98.364	1.0	1.0	1.0	0.784715579798155
CIDs03033825	C[C@@H]1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1	280.28468	1.19916	2.0	7.0	113.43	0.0	1.0	3.0	84.5524	1.0	1.0	1.0	0.631216897776072
CIDs00006503	NC(CO)(CO)CO	121.13504	-1.6389	4.0	4.0	86.71	0.0	0.0	3.0	27.5728	1.0	0.0	1.0	0.360504547742635
CIDs15547703	CC(C)C[C@@H](C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1)[C@H](O)C(=O)NO	406.4727	2.6401	4.0	8.0	124.96	0.0	1.0	12.0	105.7717	1.0	1.0	0.0	0.237161151236678
CIDs00005564	Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl	289.54178	5.1447	1.0	2.0	29.46	0.0	2.0	2.0	70.011	0.0	0.0	1.0	0.828683904526861
CIDs00073115	Cc1cn([C@H]2O[C@@H](CO)[C@H](O)[C@H]2F)c(=O)[nH]c1=O	260.2190232	-1.5663	3.0	6.0	104.55	0.0	1.0	2.0	58.1243	1.0	0.0	1.0	0.59339340984942
CIDs00007699	CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1	603.74192	2.9076	1.0	12.0	121.4	0.0	1.0	33.0	157.7392	0.0	0.0	0.0	0.0939287514203823
CIDs00003599	CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C	407.568001	6.7457	0.0	4.0	68.4	0.0	0.0	20.0	115.8984	0.0	0.0	0.0	0.127170553380425
CIDs00002950	O=C1c2cccc(O)c2C(=O)c2c(O)cccc21	240.21092	1.8732	2.0	4.0	74.6	0.0	2.0	0.0	63.795	1.0	0.0	1.0	0.736755450443345
CIDs00008249	N=C(N)NC(=N)NCCc1ccccc1	205.2596	1.9181	5.0	5.0	97.78	0.0	1.0	6.0	61.3212	0.0	0.0	1.0	0.360816966092726
CIDs00004887	O=C(Nc1cccc2c(=O)cc(-c3nn[nH]n3)oc12)c1ccc(OCCCCc2ccccc2)cc1	481.50262	4.7001	2.0	8.0	123.0	0.0	6.0	10.0	135.2699	1.0	0.0	1.0	0.269995365001068
CIDs00004046	OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1	378.3121592	4.7767	2.0	3.0	45.15	0.0	3.0	4.0	86.5125	1.0	1.0	1.0	0.687095411729435
CIDs00688272	CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC	341.42582	2.6666	2.0	7.0	110.11	0.0	1.0	7.0	90.4636	1.0	1.0	1.0	0.784092919644339
CIDs00119828	CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1	370.42222	5.0036	1.0	6.0	97.65	0.0	3.0	6.0	98.0507	0.0	1.0	1.0	0.655255618797763
CIDs00229455	C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1	406.55706	5.6728	0.0	3.0	43.37	0.0	1.0	5.0	119.843	0.0	0.0	1.0	0.591584683606587
CIDs05280531	CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C	524.8604	11.5425	0.0	2.0	26.3	0.0	0.0	21.0	171.707	0.0	0.0	0.0	0.0847355263039067
CIDs00056329	CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O	417.49864	1.8622	2.0	8.0	99.18	0.0	1.0	9.0	118.9655	1.0	1.0	1.0	0.587699304233327
CIDs00222757	C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O	376.48802	5.12280000000001	1.0	3.0	46.53	0.0	2.0	3.0	110.4043	0.0	1.0	1.0	0.597120583559055
CIDs00009801	CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1	329.47788	5.8203	1.0	1.0	12.03	0.0	3.0	8.0	107.2187	0.0	0.0	1.0	0.548836214031144
CIDs00005745	CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C	402.4807	2.5606	1.0	6.0	97.74	0.0	0.0	4.0	106.3098	1.0	1.0	1.0	0.7260197204838
CIDs05280378	COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1	268.26408	3.1742	1.0	4.0	59.67	0.0	4.0	2.0	76.435	1.0	1.0	1.0	0.606277153701788
CIDs00004168	CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC	299.79638	2.9745	2.0	5.0	67.59	0.0	1.0	8.0	82.2756	1.0	1.0	1.0	0.722385746365631
CIDs42601552	C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(=O)C(C)C)n3)nc3c(Br)c(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)O	869.820860000001	7.0939	4.0	16.0	226.62	0.0	4.0	19.0	222.4379	0.0	0.0	0.0	0.0689701086538337
CIDs00010474	[Ag+]													
CIDs00000961	O													
CIDs00002406	Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O	356.05184	5.8626	2.0	3.0	65.76	0.0	2.0	2.0	81.093	0.0	0.0	1.0	0.708087259361134
